event_id,station_key,magnitude,raw_diff_w50_3h_off,ram_diff_w50_3h_off,n_windows_w50_3h_off,raw_diff_w145_3h_off,ram_diff_w145_3h_off,n_windows_w145_3h_off,raw_diff_w50_6h_off,ram_diff_w50_6h_off,n_windows_w50_6h_off,raw_diff_w145_6h_off,ram_diff_w145_6h_off,n_windows_w145_6h_off
665311,KO.BNGB,2.2,158.38768702067932,0.3346904868176283,17,168.30683544642582,0.21982194527040652,6,107.54087329048347,0.3329593572987441,17,129.82999209004973,0.2715156171312287,6
665311,KO.YEDI,2.2,16.967468682734363,0.2854786025081936,18,18.352300866564207,0.17696232446935936,6,42.67198108851945,0.29616577220612517,18,43.859417137811306,0.17046600240907975,6
665378,KO.BGKT,3.1,620.606162145772,0.3908228185607158,18,668.5420095861539,0.23425229661185423,6,1074.371143072086,0.33290504889978406,16,1115.7921634190416,0.2478350922026896,6
665378,KO.CTKS,3.1,132.57353963545353,0.3007100128012843,18,138.03063764009528,0.20745637210989684,6,271.8969744710863,0.33502498782158147,17,350.99825773743197,0.37912962710200143,6
665378,KO.SLVT,3.1,320.05480139688603,0.6583338163486878,18,317.53024121708745,0.43780476460447765,6,1214.355285056798,0.5551954068182645,18,1292.5600533530214,0.3381906306426958,6
665380,KO.BGKT,2.1,797.7113734941261,0.3862943945444154,17,798.2745364994748,0.2468384025858336,6,1134.9900639881594,0.3799003543319557,18,1134.2678087465329,0.1788777230464861,6
665380,KO.SLVT,2.1,338.8441643474007,0.614368646169576,17,337.0705409474392,0.4086265604029145,6,826.1768248589365,0.5737261091047106,18,825.9157067054299,0.34789148401953235,6
665380,KO.CTKS,2.1,97.67869555809065,0.2953129650106322,18,96.76084929924146,0.2157748965029838,6,303.6115987113925,0.31036212391962903,16,361.4054873772705,0.26037609360443387,6
665474,KO.DKL,2.4,469.62638263148494,0.2843946244965422,17,693.495366382375,0.18457491349633073,6,510.4071005661222,0.3283500755992895,18,630.9590981618452,0.19063629128148454,6
665525,KO.DARE,2.3,209.76598962365404,0.35912155851499017,16,202.0595116980794,0.22723118009661447,6,80.42124978921998,0.3097675507696068,18,85.34508744867576,0.19145286380032914,6
665525,KO.NURH,2.3,249.56150704678168,0.4212154074773765,18,243.52219960461525,0.17994408714985236,6,121.33706722154156,0.320951325248025,18,138.6519505234645,0.23771780350507496,6
665537,KO.EZN,2.2,381.81973708785415,0.2884770957293885,18,381.7826463596195,0.19401067776563988,6,266.4586649969789,0.2660691437780726,18,265.6482655914321,0.19285143941273233,6
665600,KO.KBAN,2.7,527.6807006534515,0.3766733340779904,18,536.2980165168914,0.21965894334886393,6,939.3118240571191,0.5748590541698867,18,920.7157439457942,0.3278079267867877,6
665600,KO.SVRC,2.7,115.26828184487876,0.22792140618271453,18,111.14482211801426,0.15464410891793987,6,79.28089046072162,0.24636652756363037,12,93.8929043317751,0.15140187850122058,4
665653,KO.BODT,2.3,428.08693436932367,0.3340308135515597,18,409.9255078981382,0.5394364079918904,6,672.9121153062703,0.25096606314892805,18,693.7106619357456,0.24616427608795735,6
665653,KO.DAT,2.3,35.49467747100255,0.4398546704273059,18,36.5864855741624,0.3163330464709601,6,27.37514136299302,0.5276674369071641,18,26.733775597769,0.3752147111913596,6
665718,KO.KMAH,2.4,1964.0683914023657,0.3079092761016979,18,2009.0804104612653,0.22180420414080246,6,912.1236171613028,0.41516364446198323,18,975.4497151049005,0.2373720816407737,6
665754,KO.SVRC,2.8,282.12397512026865,0.2686793889337417,17,269.20527410555025,0.1589052259781024,6,222.54083468911455,0.24734242076595517,17,263.60232754429416,0.18065852757383208,6
665804,KO.HRTX,2.0,76.15962291922136,0.49953591974283107,16,69.35935489671807,0.2764188835371605,5,53.910047956542066,0.48315736112821106,18,53.56499147537105,0.3043938000217726,6
665804,KO.ADVT,2.0,102.50574470894837,0.2398055967097599,18,108.24017040233711,0.3592162936322388,6,114.43686798141499,0.25666350410213745,18,116.26127495832186,0.41330672214298664,6
665813,KO.ADVT,4.2,128.82415358075156,0.37280122986120223,18,131.8227397393594,0.22011559056566932,6,115.2163779394516,0.264492144813849,18,129.05596119724143,0.2986202051599646,6
665813,KO.HRTX,4.2,98.47473216180988,0.4449747127543213,18,98.14411866256796,0.24397476108251726,6,65.9006030343614,0.5158234313218137,18,67.52207569299033,0.32659597359525844,6
665814,KO.ADVT,3.3,98.02890438602266,0.3645642433213134,18,99.54891137566,0.23100210878763086,6,114.94875110026943,0.23408261089387622,18,119.01873643026745,0.5917131077816337,6
665814,KO.HRTX,3.3,106.86746769218898,0.4333883153283288,18,106.07861092207956,0.272359772593359,6,70.73151392871421,0.5153448137601332,15,,,3
665835,KO.GEDZ,2.0,2554.6752863140437,0.39511682770933193,15,3843.7742432085433,0.3559379843985741,6,6147.446538447966,0.3753931013910127,18,6094.610257374035,0.2883509578528014,6
665835,KO.SIMA,2.0,992.5047728698506,0.8483149099635362,17,927.6058432899423,0.32340683844910073,6,339.7753482175841,0.31023503063348723,18,335.82509128623883,0.18161744701698135,6
665835,KO.TVSB,2.0,17.023956453840267,0.3035218195196109,18,16.991018454094363,0.18471018563075448,6,16.926883060915937,0.38717590516619765,18,17.54839003878659,0.19516515908086043,6
665865,KO.NURH,2.7,51.157355832553506,0.26997879780977685,18,49.87651626031891,0.17436626483527565,6,772.1215749753578,0.29466306594008096,18,768.3011343805838,0.21455977836910992,6
665881,KO.URFA,2.2,252.14176527569538,0.3020087569720407,18,253.11818951115512,0.19623115577751374,6,111.24421361305512,0.34898108271205247,17,112.0763170226004,0.22543216724172668,6
665912,KO.KAMT,2.2,126.16328761831262,0.2567478102868901,15,121.77993389014046,0.16271777321737332,6,55.82443892738912,0.293063615225386,12,,,3
665912,KO.AFSR,2.2,779.5757302221213,0.4238766285554599,18,823.9766145201414,0.25495408865517105,6,1212.6758745303844,0.3825600849862228,12,,,3
665912,KO.KULU,2.2,87.62299113779578,0.32998969565419967,18,92.68576038822378,0.19337196987680086,6,28.977702540837516,0.32889303175095663,12,,,3
665912,KO.SERE,2.2,803.1974529811566,0.31702222725901186,18,802.1490860722453,0.22277280990489112,6,397.7996285719559,0.3307004655568429,12,,,3
