Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
06/02/2023 19:12:30,37.45571,38.01125,13.17,0.3,MW,4.1,Elbistan (Kahramanmaraş),543745
06/02/2023 19:10:30,36.48872,38.012,7.89,0.31,MW,4.0,Göksun (Kahramanmaraş),543748
06/02/2023 18:51:19,36.57152,36.89953,7.77,0.27,MW,4.2,İslahiye (Gaziantep),543735
06/02/2023 18:48:46,38.20374,38.27476,7.04,0.48,MW,4.1,Yeşilyurt (Malatya),543737
06/02/2023 18:32:38,38.205,37.99756,7.03,0.44,MW,4.1,Çelikhan (Adıyaman),543731
06/02/2023 18:17:48,38.53836,38.14072,10.02,0.29,MW,4.1,Sincik (Adıyaman),543730
06/02/2023 17:48:57,38.04921,38.20315,11.35,0.32,MW,4.1,Yeşilyurt (Malatya),543719
06/02/2023 17:19:07,37.85753,38.11773,7.09,0.2,MW,4.0,Doğanşehir (Malatya),547202
06/02/2023 17:11:48,37.42511,38.07653,7.0,0.35,MW,4.4,Nurhak (Kahramanmaraş),543708
06/02/2023 16:55:34,37.38727,38.01286,7.06,0.21,MW,4.5,Nurhak (Kahramanmaraş),543698
06/02/2023 16:51:56,37.57299,38.01021,7.04,0.21,MW,4.0,Nurhak (Kahramanmaraş),543701
06/02/2023 16:49:19,38.17098,38.26254,6.94,0.4,MW,4.0,Yeşilyurt (Malatya),543700
06/02/2023 16:35:16,39.08313,38.2365,7.0,0.34,MW,4.5,Doğanyol (Malatya),543692
06/02/2023 16:32:11,36.41772,36.68427,10.18,0.25,MW,4.7,Hassa (Hatay),543691
06/02/2023 16:07:48,38.16243,38.24241,4.01,0.52,MW,4.1,Yeşilyurt (Malatya),543684
06/02/2023 16:06:41,37.001,38.06656,7.01,0.29,MW,4.1,Ekinözü (Kahramanmaraş),543682
06/02/2023 16:02:14,37.411,37.9981,4.02,0.2,MW,4.1,Nurhak (Kahramanmaraş),547822
06/02/2023 15:59:25,37.57025,37.99369,7.05,0.18,MW,4.2,Nurhak (Kahramanmaraş),543677
06/02/2023 15:52:42,37.80117,37.86964,7.0,0.13,MW,4.0,Gölbaşı (Adıyaman),543680
06/02/2023 15:51:21,37.7732,38.119,7.0,0.47,MW,4.1,Doğanşehir (Malatya),543678
06/02/2023 15:38:03,37.6601,37.82953,0.43,0.35,MW,4.6,Gölbaşı (Adıyaman),543676
06/02/2023 15:33:31,38.17825,38.23008,11.15,0.55,MW,5.3,Yeşilyurt (Malatya),543669
06/02/2023 15:14:32,37.667,37.97457,7.04,0.46,MW,5.0,Doğanşehir (Malatya),543664
06/02/2023 15:08:06,37.64663,37.95996,14.34,0.95,MW,4.2,Doğanşehir (Malatya),543666
06/02/2023 15:06:54,40.00717,38.7878,7.69,0.4,MW,4.3,Kovancılar (Elazığ),543674
06/02/2023 14:57:45,37.8236,38.10548,7.0,0.31,MW,4.4,Doğanşehir (Malatya),543660
06/02/2023 14:55:34,37.8607,38.12789,9.09,0.14,MW,4.2,Doğanşehir (Malatya),547302
06/02/2023 14:53:50,36.58927,36.87016,5.56,0.41,MW,4.0,Hassa (Hatay),543658
06/02/2023 14:51:15,38.48982,38.0047,7.2,0.61,MW,4.4,Sincik (Adıyaman),543657
06/02/2023 14:41:56,37.90623,38.1392,6.26,0.23,MW,4.1,Doğanşehir (Malatya),543659
06/02/2023 14:37:54,36.60277,36.94106,6.8,0.47,MW,4.1,İslahiye (Gaziantep),543656
06/02/2023 14:33:05,37.90786,38.03676,7.43,0.39,MW,4.1,Doğanşehir (Malatya),547293
06/02/2023 14:27:43,36.49904,36.84962,9.17,0.67,ML,4.7,Hassa (Hatay),543651
06/02/2023 14:20:49,38.21242,38.23652,6.98,0.52,ML,4.1,Yeşilyurt (Malatya),543652
06/02/2023 14:17:16,37.5345,37.9755,7.47,0.82,ML,4.1,Nurhak (Kahramanmaraş),543650
06/02/2023 14:14:51,36.87146,37.45292,7.18,0.43,ML,4.2,Türkoğlu (Kahramanmaraş),543648
06/02/2023 14:10:10,37.46329,38.003,7.17,0.4,MW,4.7,Nurhak (Kahramanmaraş),543643
06/02/2023 14:03:07,37.75792,38.06974,7.02,0.32,MW,4.1,Doğanşehir (Malatya),543645
06/02/2023 13:44:49,37.54654,38.00279,8.76,0.45,MW,5.1,Nurhak (Kahramanmaraş),543639
06/02/2023 13:39:23,37.62207,38.03311,7.2,0.52,MW,5.3,Doğanşehir (Malatya),543638
06/02/2023 13:36:09,36.17098,36.35662,7.0,0.33,MW,4.0,Antakya (Hatay),547707
06/02/2023 13:33:16,37.73219,37.73039,7.02,0.41,MW,4.1,Besni (Adıyaman),547711
06/02/2023 13:16:37,37.877,38.12708,6.96,0.27,MW,4.0,Doğanşehir (Malatya),553622
06/02/2023 13:13:59,38.153,37.97207,6.97,0.21,MW,4.3,Doğanşehir (Malatya),543637
06/02/2023 13:03:15,37.47369,37.97256,6.98,0.23,MW,4.3,Nurhak (Kahramanmaraş),547701
06/02/2023 13:00:13,38.18773,38.33072,7.06,0.48,ML,4.3,Yeşilyurt (Malatya),543635
06/02/2023 12:55:45,36.60186,38.01523,6.95,0.27,MW,4.2,Göksun (Kahramanmaraş),543632
06/02/2023 12:47:59,36.98262,38.13237,12.18,0.25,MW,4.3,Afşin (Kahramanmaraş),543634
06/02/2023 12:39:15,38.19447,38.2442,7.0,0.61,MW,4.4,Yeşilyurt (Malatya),543626
06/02/2023 12:36:44,36.46631,38.02367,7.1,0.59,MW,4.8,Göksun (Kahramanmaraş),560168
06/02/2023 12:36:35,38.312,38.04728,9.92,0.41,MW,4.6,Çelikhan (Adıyaman),543628
06/02/2023 12:34:41,38.22938,38.24863,7.11,0.49,MW,4.8,Yeşilyurt (Malatya),543625
06/02/2023 12:32:46,38.17975,37.95516,7.17,0.5,MW,4.3,Merkez (Adıyaman),543629
06/02/2023 12:28:38,38.45252,38.08728,7.01,0.1,MW,4.1,Çelikhan (Adıyaman),543621
06/02/2023 12:13:45,37.48101,37.98262,7.0,0.3,MW,5.1,Nurhak (Kahramanmaraş),543618
06/02/2023 12:13:13,37.71989,37.94143,7.0,0.68,ML,4.1,Doğanşehir (Malatya),547185
06/02/2023 12:00:44,37.84551,38.13259,6.98,0.34,ML,4.7,Doğanşehir (Malatya),547272
06/02/2023 11:58:35,37.67046,38.02652,5.51,0.31,MW,4.8,Doğanşehir (Malatya),543615
06/02/2023 11:44:05,38.14191,38.25611,6.59,0.72,ML,4.7,Yeşilyurt (Malatya),547764
06/02/2023 11:35:26,37.4978,38.00272,7.48,0.75,ML,4.5,Nurhak (Kahramanmaraş),543610
06/02/2023 11:34:17,37.73033,38.06576,7.0,0.33,ML,4.0,Doğanşehir (Malatya),547773
06/02/2023 11:30:42,38.05772,38.25384,6.52,0.63,ML,4.4,Akçadağ (Malatya),543612
06/02/2023 11:27:58,38.26351,38.04753,7.02,0.38,ML,4.4,Çelikhan (Adıyaman),543607
06/02/2023 11:16:42,36.37951,37.874,5.87,0.33,ML,4.4,Göksun (Kahramanmaraş),543604
06/02/2023 11:11:39,37.38711,38.00527,8.61,0.19,ML,4.8,Nurhak (Kahramanmaraş),543600
06/02/2023 11:01:35,37.41338,37.96878,7.01,0.29,ML,4.5,Nurhak (Kahramanmaraş),547724
06/02/2023 11:00:52,38.01465,38.12264,7.55,0.55,ML,4.4,Doğanşehir (Malatya),543608
06/02/2023 10:56:24,37.62444,38.02034,7.0,0.38,ML,4.6,Doğanşehir (Malatya),547752
06/02/2023 10:55:04,38.29038,38.29807,6.83,0.51,ML,4.6,Yeşilyurt (Malatya),543603
06/02/2023 10:51:30,38.14142,38.30275,10.4,0.69,MW,5.7,Yeşilyurt (Malatya),543599
06/02/2023 10:43:25,37.15323,38.0809,7.0,0.69,ML,4.3,Ekinözü (Kahramanmaraş),547320
06/02/2023 10:42:39,38.05818,38.21064,14.65,0.68,ML,4.5,Yeşilyurt (Malatya),547314
06/02/2023 10:38:56,37.62948,37.978,7.3,0.93,ML,4.7,Doğanşehir (Malatya),543598
06/02/2023 10:35:57,37.91213,38.17091,11.28,0.78,MW,5.9,Doğanşehir (Malatya),543594
06/02/2023 10:34:48,37.42656,37.98437,7.02,0.5,ML,4.9,Nurhak (Kahramanmaraş),547300
06/02/2023 10:33:42,37.85022,38.11879,6.92,0.88,ML,4.9,Doğanşehir (Malatya),547297
06/02/2023 10:32:08,37.23472,38.05777,10.93,0.88,ML,5.5,Ekinözü (Kahramanmaraş),543595
06/02/2023 10:26:46,38.26811,38.32641,6.89,0.5,ML,5.8,Yeşilyurt (Malatya),565451
06/02/2023 10:24:47,37.23097,38.078,7.0,0.58,MW,7.6,Elbistan (Kahramanmaraş),543593
06/02/2023 10:12:14,38.39659,38.08342,5.48,0.33,MW,4.3,Çelikhan (Adıyaman),547270
06/02/2023 09:54:21,37.65195,37.8,7.0,1.0,ML,4.0,Gölbaşı Gölü - [01.23 km] Gölbaşı (Adıyaman),543592
06/02/2023 09:48:43,39.50966,38.86796,7.0,0.46,ML,4.2,Pertek (Tunceli),543590
06/02/2023 09:23:44,36.42811,36.96325,8.4,1.21,MW,4.6,Merkez (Osmaniye),543577
06/02/2023 09:21:00,38.13151,38.03211,7.0,0.85,MW,4.4,Çelikhan (Adıyaman),543580
06/02/2023 08:58:36,38.3084,38.02152,7.85,0.87,MW,4.5,Çelikhan (Adıyaman),543568
06/02/2023 08:02:13,37.99635,37.88768,15.5,0.39,MW,4.5,Doğanşehir (Malatya),543558
06/02/2023 07:41:12,37.93832,37.93252,7.69,0.29,MW,4.2,Doğanşehir (Malatya),543552
06/02/2023 07:31:02,37.17833,37.33241,7.0,0.76,ML,4.1,Pazarcık (Kahramanmaraş),543549
06/02/2023 07:08:31,36.41571,36.63517,7.0,0.45,MW,4.4,Kırıkhan (Hatay),543540
06/02/2023 06:59:05,37.169,37.51288,7.32,0.22,ML,4.2,Dulkadiroğlu (Kahramanmaraş),543533
06/02/2023 06:43:27,38.23064,37.99341,7.0,0.42,MW,4.3,Çelikhan (Adıyaman),543527
06/02/2023 06:38:09,36.5163,36.81267,6.92,0.47,MW,4.2,Hassa (Hatay),543524
06/02/2023 06:27:50,38.29,38.0391,7.01,0.46,MW,4.2,Çelikhan (Adıyaman),547218
06/02/2023 05:55:49,38.46697,38.07594,3.33,0.42,MW,4.4,Sincik (Adıyaman),543512
06/02/2023 05:44:54,36.24137,36.38806,13.59,0.32,MW,4.3,Antakya (Hatay),543514
06/02/2023 05:40:36,38.1659,37.97995,7.05,0.23,MW,4.2,Merkez (Adıyaman),543510
06/02/2023 05:36:32,36.14076,36.33855,13.07,0.31,MW,4.5,Antakya (Hatay),543506
06/02/2023 05:33:08,38.32967,38.09479,12.21,0.46,MW,4.3,Çelikhan (Adıyaman),543504
06/02/2023 05:31:22,38.32089,38.10429,8.31,0.22,MW,4.1,Çelikhan (Adıyaman),543502
06/02/2023 05:22:50,38.46342,38.10921,13.59,0.35,MW,4.4,Sincik (Adıyaman),543505
06/02/2023 05:19:46,38.38346,38.08744,12.05,0.39,MW,4.2,Çelikhan (Adıyaman),543503
06/02/2023 05:17:56,38.46008,38.096,7.0,0.18,MW,4.1,Sincik (Adıyaman),543500
06/02/2023 05:16:54,37.76327,37.84716,12.4,0.31,MW,4.4,Gölbaşı (Adıyaman),543499
06/02/2023 05:01:48,37.88179,37.88029,11.67,0.38,ML,4.7,Tut (Adıyaman),543495
06/02/2023 04:39:44,37.74224,37.841,10.65,0.36,MW,4.7,Gölbaşı (Adıyaman),543480
06/02/2023 04:31:08,37.96123,37.87526,9.28,0.22,MW,4.1,Tut (Adıyaman),543487
06/02/2023 04:18:44,38.55976,38.18375,7.37,0.31,MW,4.8,Battalgazi (Malatya),543476
06/02/2023 04:05:15,37.51938,37.71333,13.46,0.2,MW,4.4,Gölbaşı (Adıyaman),543478
06/02/2023 04:03:27,37.7895,37.84829,7.0,0.27,ML,4.0,Gölbaşı (Adıyaman),543492
06/02/2023 03:58:19,36.35011,36.52145,7.06,0.38,MW,4.2,Kırıkhan (Hatay),543493
06/02/2023 03:45:46,38.61344,38.25457,14.71,0.24,MW,4.8,Pütürge (Malatya),543469
06/02/2023 03:28:43,38.533,38.11942,7.01,0.48,MW,4.2,Sincik (Adıyaman),543465
06/02/2023 03:24:29,37.85979,37.827,6.48,0.48,MW,4.4,Tut (Adıyaman),543464
06/02/2023 03:22:43,38.6243,38.27064,11.22,0.27,MW,4.3,Battalgazi (Malatya),543462
06/02/2023 03:16:14,38.575,38.15907,7.85,0.25,MW,4.6,Battalgazi (Malatya),543461
06/02/2023 03:10:19,37.83643,37.867,7.02,0.48,ML,4.4,Gölbaşı (Adıyaman),543459
06/02/2023 03:04:43,38.54778,38.12296,11.18,0.43,MW,4.8,Sincik (Adıyaman),543455
06/02/2023 03:03:20,38.51158,38.12098,7.8,0.83,ML,4.3,Sincik (Adıyaman),543458
06/02/2023 03:01:12,38.42465,38.07619,6.99,0.52,ML,4.1,Çelikhan (Adıyaman),543457
06/02/2023 02:43:32,38.63757,38.24328,7.41,0.25,MW,4.2,Pütürge (Malatya),543452
06/02/2023 02:38:43,38.38348,38.11296,7.02,0.3,ML,4.4,Çelikhan (Adıyaman),543448
06/02/2023 02:37:01,38.59421,38.21233,6.97,0.23,MW,4.2,Pütürge (Malatya),543445
06/02/2023 02:33:25,38.45581,38.09313,9.5,0.25,ML,4.0,Sincik (Adıyaman),543441
06/02/2023 02:26:32,38.21836,37.98829,11.2,0.09,ML,4.5,Merkez (Adıyaman),543444
06/02/2023 02:06:22,38.35821,38.08144,6.95,0.99,MW,5.1,Çelikhan (Adıyaman),543447
06/02/2023 02:03:35,37.95179,37.89273,10.23,0.58,MW,5.6,Doğanşehir (Malatya),543439
06/02/2023 01:58:23,36.64304,37.0507,10.21,0.44,MW,5.3,İslahiye (Gaziantep),543433
06/02/2023 01:51:21,36.6258,36.83572,7.0,0.36,MW,5.0,Hassa (Hatay),543438
06/02/2023 01:50:08,38.60348,38.16043,6.99,0.16,ML,4.6,Battalgazi (Malatya),547189
06/02/2023 01:47:41,40.40532,38.53327,8.78,0.47,ML,4.3,Hani (Diyarbakır),543446
06/02/2023 01:41:13,38.49931,38.08567,5.58,0.11,ML,4.6,Sincik (Adıyaman),547208
06/02/2023 01:33:30,38.68264,38.17684,7.2,0.17,MW,4.7,Pütürge (Malatya),547214
06/02/2023 01:30:28,38.50336,38.11062,7.0,0.19,MW,5.0,Sincik (Adıyaman),547205
06/02/2023 01:28:16,36.91613,37.29414,6.2,0.21,MW,6.6,Nurdağı (Gaziantep),543431
06/02/2023 01:17:32,37.03996,37.27728,8.6,1.92,MW,7.7,Pazarcık (Kahramanmaraş),543428
04/02/2023 06:03:39,34.97299,40.73269,12.12,0.37,MW,4.0,Laçin (Çorum),543294
29/01/2023 22:00:17,44.86207,38.52032,7.0,0.48,MW,4.0,"Khoy, West Azarbaijan (İran) - [43.06 km] Başkale (Van)",542882
29/01/2023 16:38:44,44.90522,38.52733,7.0,0.54,MW,4.2,"Khoy, West Azarbaijan (İran) - [47.29 km] Başkale (Van)",542856
29/01/2023 15:13:21,44.91635,38.53752,7.0,0.69,MW,4.6,"Khoy, West Azarbaijan (İran) - [47.79 km] Başkale (Van)",542849
29/01/2023 14:41:11,44.918,38.51029,7.0,0.5,MW,4.7,"Khoy, West Azarbaijan (İran) - [47.63 km] Başkale (Van)",542847
28/01/2023 20:09:57,44.88093,38.58073,7.0,0.51,MW,4.3,"Khoy, West Azarbaijan (İran) - [47.94 km] Başkale (Van)",542795
28/01/2023 18:14:46,44.87759,38.54772,6.49,0.69,MW,5.8,"Khoy, West Azarbaijan (İran) - [45.51 km] Başkale (Van)",542779
19/01/2023 05:55:21,44.76745,38.55946,7.0,0.54,MW,4.3,"Khoy, West Azarbaijan (İran) - [38.47 km] Başkale (Van)",541996
18/01/2023 14:55:51,44.77853,38.54684,7.0,0.63,MW,4.5,"Khoy, West Azarbaijan (İran) - [38.72 km] Başkale (Van)",541916
15/01/2023 03:36:26,39.14336,38.449,16.67,0.28,MW,4.9,Sivrice (Elazığ),541513
09/12/2022 18:44:14,26.758,36.00236,14.36,0.53,MW,4.1,Ege Denizi - [97.97 km] Datça (Muğla),537981
07/12/2022 22:35:46,27.24092,37.88255,11.06,0.48,MW,4.0,Ege Denizi - Kuşadası Körfezi - [03.39 km] Kuşadası (Aydın),537845
27/11/2022 03:57:46,31.04349,40.84027,9.52,0.31,MW,4.3,Merkez (Düzce),537042
23/11/2022 01:08:15,31.0229,40.82102,6.81,0.29,MW,5.9,Gölyaka (Düzce),536492
19/11/2022 09:13:04,44.45091,38.43013,7.0,0.43,MW,4.0,"Khoy, West Azarbaijan (İran) - [08.99 km] Başkale (Van)",536286
18/11/2022 04:26:34,28.41787,37.08063,7.0,0.39,MW,4.0,Ula (Muğla),536225
05/11/2022 12:20:55,27.62563,36.14553,6.97,0.63,MW,4.1,Ege Denizi - [61.27 km] Datça (Muğla),535424
04/11/2022 00:29:21,27.20751,38.34233,14.47,0.43,MW,4.9,Buca (İzmir),535216
31/10/2022 18:34:25,38.65312,38.26617,11.27,0.18,MW,4.1,Battalgazi (Malatya),535027
28/10/2022 19:16:10,38.80284,38.26498,5.14,0.13,MW,4.1,Pütürge (Malatya),534878
26/10/2022 10:27:42,28.20133,39.52776,7.01,0.55,ML,4.2,Bigadiç (Balıkesir),534739
18/10/2022 10:29:55,27.23327,37.9299,7.0,0.47,ML,4.0,Ege Denizi - Kuşadası Körfezi - [07.06 km] Selçuk (İzmir),534201
18/10/2022 10:27:25,27.217,37.91298,6.33,0.58,ML,4.1,Ege Denizi - Kuşadası Körfezi - [07.38 km] Kuşadası (Aydın),534200
11/10/2022 15:48:46,36.2849,37.30813,7.0,0.73,MW,5.1,Düziçi (Osmaniye),533866
01/10/2022 05:41:13,40.51487,39.59791,7.0,0.32,MW,4.2,Tercan (Erzincan),533235
27/09/2022 23:01:41,42.75712,40.73454,7.0,0.49,MW,4.0,Göle (Ardahan),532927
27/09/2022 14:43:36,42.8019,40.78075,7.0,0.64,MW,4.0,Göle (Ardahan),532839
26/07/2022 06:10:59,36.93121,37.45796,7.0,0.27,ML,4.4,Dulkadiroğlu (Kahramanmaraş),529196
03/06/2022 22:58:57,27.9047,39.81043,14.01,0.45,ML,4.7,Karesi (Balıkesir),526778
05/01/2022 03:21:16,31.34559,36.19929,39.52,0.6,ML,5.3,Akdeniz - [59.02 km] Alanya (Antalya),518758
30/11/2021 04:00:42,26.12278,37.71167,7.0,0.55,MW,5.1,Ege Denizi - [63.79 km] Çeşme (İzmir),516819
29/09/2021 22:23:02,27.2291,36.5888,7.05,0.62,ML,4.1,Ege Denizi - [22.76 km] Datça (Muğla),513238
03/08/2021 12:38:16,27.0148,36.267,7.61,0.11,ML,5.0,Ege Denizi - [61.25 km] Datça (Muğla),508454
02/08/2021 23:56:18,27.09361,36.31667,7.58,0.48,MW,4.1,Ege Denizi - [52.54 km] Datça (Muğla),508404
25/07/2021 20:55:05,36.4413,37.2098,7.01,0.53,ML,4.2,Düziçi (Osmaniye),507526
22/07/2021 14:16:26,27.0801,36.3935,6.16,0.8,ML,4.2,Ege Denizi - [46.86 km] Datça (Muğla),507296
22/07/2021 01:20:22,26.068,38.9485,23.1,0.34,ML,4.2,Ege Denizi - [43.73 km] Karaburun (İzmir),507210
22/07/2021 00:48:01,26.0683,38.9453,21.95,0.37,ML,4.0,Ege Denizi - [43.46 km] Karaburun (İzmir),507207
16/07/2021 08:44:05,39.851,38.24,13.8,1.1,ML,4.0,Ergani (Diyarbakır),506813
21/05/2021 16:06:57,38.6811,38.262,6.97,0.2,ML,4.3,Battalgazi (Malatya),503443
19/05/2021 11:18:13,27.009,38.0826,13.01,0.35,ML,4.2,Menderes (İzmir),502666
19/05/2021 11:14:59,27.0295,38.0876,10.16,0.43,ML,4.3,Menderes (İzmir),502665
30/04/2021 07:52:20,31.5913,36.5526,6.43,0.71,ML,4.0,Akdeniz - Antalya Körfezi - [14.82 km] Alanya (Antalya),501446
13/04/2021 20:28:06,27.22,36.52111,8.57,0.18,MW,5.1,Ege Denizi - [27.98 km] Datça (Muğla),499838
11/04/2021 14:06:36,34.8066,40.8178,11.22,0.22,ML,4.2,Dodurga (Çorum),499658
09/03/2021 08:20:34,40.473,39.04,7.3,0.7,ML,4.0,Merkez (Bingöl),497168
11/02/2021 08:45:29,26.7833,38.856,6.97,0.41,ML,4.0,Ege Denizi - [11.07 km] Dikili (İzmir),495538
17/01/2021 09:24:04,39.1935,38.4941,17.14,0.3,ML,4.1,Merkez (Elazığ),493616
03/01/2021 14:17:33,39.0593,38.3411,8.5,0.5,ML,4.2,Karakaya Barajı - [01.29 km] Sivrice (Elazığ),492663
27/12/2020 07:13:55,28.7775,36.447,6.72,0.43,ML,4.2,Akdeniz - [28.24 km] Dalaman (Muğla),491959
14/11/2020 21:22:46,40.2066,39.4408,10.06,0.31,ML,4.1,Pülümür (Tunceli),487953
08/11/2020 09:22:54,40.7516,39.3793,9.15,0.47,ML,4.2,Karlıova (Bingöl),486776
01/11/2020 12:57:03,26.8586,37.8461,6.98,0.36,ML,4.2,Ege Denizi - [25.56 km] Seferihisar (İzmir),484732
01/11/2020 07:33:07,26.8628,37.8118,6.92,0.53,ML,4.2,Ege Denizi - [29.25 km] Seferihisar (İzmir),484654
01/11/2020 07:05:13,27.0101,37.8516,7.0,0.22,ML,4.5,Ege Denizi - Kuşadası Körfezi - [20.25 km] Menderes (İzmir),484652
31/10/2020 14:42:43,26.4736,37.87,6.63,0.26,ML,4.1,Ege Denizi - [41.07 km] Urla (İzmir),484365
31/10/2020 12:37:03,26.663,37.914,16.2,0.7,ML,4.0,Ege Denizi - [26.27 km] Seferihisar (İzmir),484338
31/10/2020 08:46:59,26.489,37.877,20.1,1.0,ML,4.0,Ege Denizi - [40.23 km] Urla (İzmir),484294
30/10/2020 12:19:08,26.4898,37.7568,25.4,0.91,ML,4.0,Ege Denizi - [49.44 km] Seferihisar (İzmir),483779
30/10/2020 12:01:37,26.9185,37.8118,6.82,0.17,ML,4.0,Ege Denizi - [27.98 km] Menderes (İzmir),483765
30/10/2020 11:59:29,26.991,37.8423,7.0,0.15,ML,4.1,Ege Denizi - Kuşadası Körfezi - [21.87 km] Menderes (İzmir),483766
30/10/2020 11:58:05,26.8986,37.8751,7.0,0.48,ML,4.2,Ege Denizi - [21.92 km] Seferihisar (İzmir),483764
30/10/2020 11:56:01,26.5738,37.88,7.03,0.26,ML,4.1,Ege Denizi - [34.54 km] Seferihisar (İzmir),483763
30/10/2020 11:55:01,26.9485,37.9266,7.0,0.17,ML,4.1,Ege Denizi - Kuşadası Körfezi - [16.47 km] Seferihisar (İzmir),483769
30/10/2020 11:53:53,26.7995,37.8406,7.08,0.62,ML,4.7,Ege Denizi - [27.58 km] Seferihisar (İzmir),483767
11/08/2020 23:29:08,44.077,39.8715,6.47,0.27,ML,4.4,Merkez (Iğdır),478815
30/04/2020 10:09:46,28.5181,36.9705,7.01,0.47,ML,4.3,Ula (Muğla),472664
30/04/2020 08:45:34,39.191,38.4078,12.55,0.26,ML,4.2,Sivrice (Elazığ),472658
16/04/2020 02:49:09,27.8096,39.0911,6.99,0.26,ML,4.3,Kırkağaç (Manisa),471616
03/04/2020 09:42:44,44.448,38.504,7.8,0.9,ML,4.0,"Khoy, West Azarbaijan (İran) - [13.39 km] Saray (Van)",470733
18/03/2020 23:07:19,44.6118,38.5328,5.96,0.51,ML,4.1,"Khoy, West Azarbaijan (İran) - [25.42 km] Başkale (Van)",469521
23/02/2020 16:39:57,44.505,38.4265,7.09,0.42,ML,4.0,"Khoy, West Azarbaijan (İran) - [10.43 km] Başkale (Van)",466663
02/02/2020 00:23:47,27.873,39.0065,7.02,0.43,ML,4.6,Akhisar (Manisa),462395
24/01/2020 18:17:57,38.9261,38.3891,14.62,0.58,ML,4.0,Sivrice (Elazığ),457760
24/01/2020 18:08:05,39.2006,38.414,7.03,0.42,ML,4.5,Sivrice (Elazığ),457759
22/01/2020 19:25:13,27.8523,39.0723,7.01,0.18,ML,4.1,Kırkağaç (Manisa),457039
08/08/2019 11:19:35,29.614,37.828,17.7,0.9,ML,4.2,Bozkurt (Denizli),444580
31/03/2019 11:45:32,29.3721,37.5031,7.01,0.43,ML,4.1,Acıpayam (Denizli),435991
21/07/2017 03:59:01,27.6031,36.8976,10.95,0.22,ML,4.1,Ege Denizi - Gökova Körfezi - [15.85 km] Datça (Muğla),381591
21/07/2017 01:38:48,27.5743,36.904,14.17,0.13,ML,4.4,Ege Denizi - Gökova Körfezi - [17.55 km] Datça (Muğla),381538
20/07/2017 23:23:51,27.2891,36.9298,9.41,0.37,ML,4.5,Ege Denizi - [04.24 km] Bodrum (Muğla),381494
20/07/2017 22:37:37,27.656,36.8576,7.43,0.44,ML,4.0,Ege Denizi - Gökova Körfezi - [09.82 km] Datça (Muğla),381517
12/06/2017 12:32:53,26.3361,38.8236,6.98,0.48,ML,4.0,Ege Denizi - [19.02 km] Karaburun (İzmir),375581
10/02/2017 08:55:25,26.1755,39.5236,7.79,0.15,ML,5.0,Ayvacık (Çanakkale),361247
28/04/2015 07:59:28,28.5396,37.057,16.92,0.56,ML,4.0,Ula (Muğla),296147
06/12/2014 08:36:48,26.2463,38.9113,7.83,0.39,ML,4.1,Ege Denizi - [31.16 km] Karaburun (İzmir),283288
15/11/2014 20:23:30,28.816,36.428,6.02,0.39,ML,4.2,Akdeniz - [27.56 km] Fethiye (Muğla),279745
20/09/2014 02:52:57,38.72,39.1693,7.62,0.23,ML,4.2,Kemaliye (Erzincan),274175
15/08/2014 04:00:17,27.3876,37.0156,11.69,0.39,ML,4.0,Bodrum (Muğla),268492
09/07/2014 23:45:02,26.2645,40.4121,21.06,0.25,ML,4.2,Ege Denizi - Saros Körfezi - [11.63 km] Eceabat (Çanakkale),232985
24/05/2014 11:18:45,26.2146,40.3861,25.58,0.34,ML,4.0,Ege Denizi - Saros Körfezi - [12.58 km] Eceabat (Çanakkale),226799
24/05/2014 09:33:47,26.2166,40.4213,7.13,0.6,ML,4.4,Ege Denizi - Saros Körfezi - [15.10 km] Eceabat (Çanakkale),226779
22/02/2014 15:42:06,36.4001,37.429,11.55,0.46,ML,4.4,Andırın (Kahramanmaraş),216189
13/01/2014 10:51:26,26.1363,39.8125,12.1,0.24,ML,4.1,Ege Denizi - [05.05 km] Ezine (Çanakkale),210764
28/12/2013 15:21:03,31.332,36.048,43.6,1.2,ML,6.0,Akdeniz - [74.69 km] Alanya (Antalya),210047
26/10/2011 23:15:06,43.6701,38.8781,14.77,0.7,ML,4.2,Muradiye (Van),230103
23/10/2011 11:45:09,43.1576,38.6968,6.96,0.81,ML,4.1,Van Gölü - [03.49 km] Tuşba (Van),230037
23/10/2011 11:27:14,43.0651,38.7221,0.1,0.39,ML,4.2,Van Gölü - [11.87 km] Tuşba (Van),141945
